,0
1498,"""IA"""
1499,"""IA"""
1500,"""IA"""
1501,"""IA"""
1502,"""IA"""
1503,"""IA"""
1504,"""IA"""
1505,"""IA"""
1506,"""IA"""
1507,"""IA"""
1508,"""IA"""
1509,"""IA"""
1510,"""IA"""
1511,"""IA"""
1512,"""IA"""
1513,"""IA"""
1514,"""IA"""
1515,"""IA"""
1516,"""IA"""
1517,"""IA"""
1518,"""IA"""
1519,"""IA"""
1520,"""IA"""
1521,"""IA"""
1522,"""IA"""
1523,"""IA"""
1524,"""IA"""
1525,"""IA"""
1526,"""IA"""
1527,"""IA"""
1528,"""IA"""
1529,"""IA"""
1530,"""IA"""
1531,"""IA"""
1532,"""IA"""
1533,"""IA"""
1534,"""IA"""
1535,"""IA"""
1536,"""IA"""
1537,"""IA"""
1538,"""IA"""
1539,"""IA"""
1540,"""IA"""
1541,"""IA"""
1542,"""IA"""
1543,"""IA"""
1544,"""IA"""
1545,"""IA"""
1546,"""IA"""
1547,"""IA"""
1548,"""IA"""
1549,"""IA"""
1550,"""IA"""
1551,"""IA"""
1552,"""IA"""
1553,"""IA"""
1554,"""IA"""
1555,"""IA"""
1556,"""IA"""
1557,"""IA"""
1558,"""IA"""
1559,"""IA"""
1560,"""IA"""
1561,"""IA"""
1562,"""IA"""
1563,"""IA"""
1564,"""IA"""
1565,"""IA"""
1566,"""IA"""
1567,"""IA"""
1568,"""IA"""
1569,"""IA"""
1570,"""IA"""
1571,"""IA"""
1572,"""IA"""
1573,"""IA"""
1574,"""IA"""
1575,"""IA"""
1576,"""IA"""
1577,"""IA"""
1578,"""IA"""
1579,"""IA"""
1580,"""IA"""
1581,"""IA"""
1582,"""IA"""
1583,"""IA"""
1584,"""IA"""
1585,"""IA"""
1586,"""IA"""
1587,"""IA"""
1588,"""IA"""
1589,"""IA"""
1590,"""IA"""
1591,"""IA"""
1592,"""IA"""
1593,"""IA"""
1594,"""IA"""
1595,"""IA"""
1596,"""IA"""
1597,"""IA"""
1598,"""IA"""
1599,"""IA"""
1600,"""IA"""
1601,"""IA"""
1602,"""IA"""
1603,"""IA"""
1604,"""IA"""
1605,"""IA"""
1606,"""IA"""
1607,"""IA"""
1608,"""IA"""
1609,"""IA"""
1610,"""IA"""
1611,"""IA"""
1612,"""IA"""
1613,"""IA"""
1614,"""IA"""
1615,"""IA"""
1616,"""IA"""
1617,"""IA"""
1618,"""IA"""
1619,"""IA"""
1620,"""IA"""
1621,"""IA"""
1622,"""IA"""
1623,"""IA"""
1624,"""IA"""
1625,"""IA"""
1626,"""IA"""
1627,"""IA"""
1628,"""IA"""
1629,"""IA"""
1630,"""IA"""
1631,"""IA"""
1632,"""IA"""
1633,"""IA"""
1634,"""IA"""
1635,"""IA"""
1636,"""IA"""
1637,"""IA"""
1638,"""IA"""
1639,"""IA"""
1640,"""IA"""
1641,"""IA"""
1642,"""IA"""
1643,"""IA"""
1644,"""IA"""
1645,"""IA"""
1646,"""IA"""
1647,"""IA"""
1648,"""IA"""
1649,"""IA"""
1650,"""IA"""
1651,"""IA"""
1652,"""IA"""
1653,"""IA"""
1654,"""IA"""
1655,"""IA"""
1656,"""IA"""
1657,"""IA"""
1658,"""IA"""
1659,"""IA"""
1660,"""IA"""
1661,"""IA"""
1662,"""IA"""
1663,"""IA"""
1664,"""IA"""
1665,"""IA"""
1666,"""IA"""
1667,"""IA"""
1668,"""IA"""
1669,"""IA"""
1670,"""IA"""
1671,"""IA"""
1672,"""IA"""
1673,"""IA"""
1674,"""IA"""
1675,"""IA"""
1676,"""IA"""
1677,"""IA"""
1678,"""IA"""
1679,"""IA"""
1680,"""IA"""
1681,"""IA"""
1682,"""IA"""
1683,"""IA"""
1684,"""IA"""
1685,"""IA"""
1686,"""IA"""
1687,"""IA"""
1688,"""IA"""
1689,"""IA"""
1690,"""IA"""
1691,"""IA"""
1692,"""IA"""
1693,"""IA"""
1694,"""IA"""
1695,"""IA"""
1696,"""IA"""
1697,"""IA"""
1698,"""IA"""
1699,"""IA"""
1700,"""IA"""
1701,"""IA"""
1702,"""IA"""
1703,"""IA"""
1704,"""IA"""
1705,"""IA"""
1706,"""IA"""
1707,"""IA"""
1708,"""IA"""
1709,"""IA"""
1710,"""IA"""
1711,"""IA"""
1712,"""IA"""
1713,"""IA"""
1714,"""IA"""
1715,"""IA"""
1716,"""IA"""
1717,"""IA"""
1718,"""IA"""
1719,"""IA"""
1720,"""IA"""
1721,"""IA"""
1722,"""IA"""
1723,"""IA"""
1724,"""IA"""
1725,"""IA"""
1726,"""IA"""
1727,"""IA"""
1728,"""IA"""
1729,"""IA"""
1730,"""IA"""
1731,"""IA"""
1732,"""IA"""
1733,"""IA"""
1734,"""IA"""
1735,"""IA"""
1736,"""IA"""
1737,"""IA"""
1738,"""IA"""
1739,"""IA"""
1740,"""IA"""
1741,"""IA"""
1742,"""IA"""
1743,"""IA"""
1744,"""IA"""
1745,"""IA"""
1746,"""IA"""
1747,"""IA"""
1748,"""IA"""
1749,"""IA"""
1750,"""IA"""
1751,"""IA"""
1752,"""IA"""
1753,"""IA"""
1754,"""IA"""
1755,"""IA"""
1756,"""IA"""
1757,"""IA"""
1758,"""IA"""
1759,"""IA"""
1760,"""IA"""
1761,"""IA"""
1762,"""IA"""
1763,"""IA"""
1764,"""IA"""
1765,"""IA"""
1766,"""IA"""
1767,"""IA"""
1768,"""IA"""
1769,"""IA"""
1770,"""IA"""
1771,"""IA"""
1772,"""IA"""
1773,"""IA"""
1774,"""IA"""
1775,"""IA"""
1776,"""IA"""
1777,"""IA"""
1778,"""IA"""
1779,"""IA"""
1780,"""IA"""
1781,"""IA"""
1782,"""IA"""
1783,"""IA"""
1784,"""IA"""
1785,"""IA"""
1786,"""IA"""
1787,"""IA"""
1788,"""IA"""
1789,"""IA"""
1790,"""IA"""
1791,"""IA"""
1792,"""IA"""
1793,"""IA"""
1794,"""IA"""
1795,"""IA"""
1796,"""IA"""
1797,"""IA"""
1798,"""IA"""
1799,"""IA"""
1800,"""IA"""
1801,"""IA"""
1802,"""IA"""
1803,"""IA"""
1804,"""IA"""
1805,"""IA"""
1806,"""IA"""
1807,"""IA"""
1808,"""IA"""
1809,"""IA"""
1810,"""IA"""
1811,"""IA"""
1812,"""IA"""
1813,"""IA"""
1814,"""IA"""
1815,"""IA"""
1816,"""IA"""
1817,"""IA"""
1818,"""IA"""
1819,"""IA"""
1820,"""IA"""
1821,"""IA"""
1822,"""IA"""
1823,"""IA"""
1824,"""IA"""
1825,"""IA"""
1826,"""IA"""
1827,"""IA"""
1828,"""IA"""
1829,"""IA"""
1830,"""IA"""
1831,"""IA"""
1832,"""IA"""
1833,"""IA"""
1834,"""IA"""
1835,"""IA"""
1836,"""IA"""
1837,"""IA"""
1838,"""IA"""
1839,"""IA"""
1840,"""IA"""
1841,"""IA"""
1842,"""IA"""
1843,"""IA"""
1844,"""IA"""
1845,"""IA"""
1846,"""IA"""
1847,"""IA"""
1848,"""IA"""
1849,"""IA"""
1850,"""IA"""
1851,"""SD"""
1852,"""SD"""
1853,"""SD"""
1854,"""SD"""
1855,"""SD"""
1856,"""SD"""
1857,"""SD"""
1858,"""SD"""
1859,"""SD"""
1860,"""SD"""
1861,"""SD"""
1862,"""SD"""
1863,"""SD"""
1864,"""SD"""
1865,"""SD"""
1866,"""SD"""
1867,"""SD"""
1868,"""SD"""
1869,"""SD"""
1870,"""SD"""
1871,"""SD"""
1872,"""SD"""
1873,"""SD"""
1874,"""SD"""
1875,"""SD"""
1876,"""SD"""
1877,"""SD"""
1878,"""SD"""
1879,"""SD"""
1880,"""SD"""
1881,"""SD"""
1882,"""SD"""
1883,"""SD"""
1884,"""SD"""
1885,"""SD"""
1886,"""SD"""
1887,"""SD"""
1888,"""SD"""
1889,"""SD"""
1890,"""SD"""
1891,"""SD"""
1892,"""SD"""
1893,"""SD"""
1894,"""SD"""
1895,"""SD"""
1896,"""SD"""
1897,"""SD"""
1898,"""SD"""
1899,"""IL"""
1900,"""IL"""
1901,"""IL"""
1902,"""IL"""
1903,"""IL"""
1904,"""IL"""
1905,"""IL"""
1906,"""IL"""
1907,"""IL"""
1908,"""IL"""
1909,"""IL"""
1910,"""IL"""
1911,"""IL"""
1912,"""IL"""
1913,"""IL"""
1914,"""IL"""
1915,"""IL"""
1916,"""IL"""
1917,"""IL"""
1918,"""IL"""
1919,"""IL"""
1920,"""IL"""
1921,"""IL"""
1922,"""IL"""
1923,"""IL"""
1924,"""IL"""
1925,"""IL"""
1926,"""IL"""
1927,"""IL"""
1928,"""IL"""
1929,"""IL"""
1930,"""IL"""
1931,"""IL"""
1932,"""IL"""
1933,"""IL"""
1934,"""IL"""
1935,"""IL"""
1936,"""IL"""
1937,"""IL"""
1938,"""IL"""
1939,"""IL"""
1940,"""IL"""
1941,"""IL"""
1942,"""IL"""
1943,"""IL"""
1944,"""IL"""
1945,"""IL"""
1946,"""IL"""
1947,"""IL"""
1948,"""IL"""
1949,"""IL"""
1950,"""IL"""
1951,"""IL"""
1952,"""IL"""
1953,"""IL"""
1954,"""IL"""
1955,"""IL"""
1956,"""IL"""
1957,"""IL"""
1958,"""IL"""
1959,"""IL"""
1960,"""IL"""
1961,"""IL"""
1962,"""IL"""
1963,"""IL"""
1964,"""IL"""
1965,"""IL"""
1966,"""IL"""
1967,"""IL"""
1968,"""IL"""
1969,"""IL"""
1970,"""IL"""
1971,"""IL"""
1972,"""IL"""
1973,"""IL"""
1974,"""IL"""
1975,"""IL"""
1976,"""IL"""
1977,"""IL"""
1978,"""IL"""
1979,"""IL"""
1980,"""IL"""
1981,"""IL"""
1982,"""IL"""
1983,"""IL"""
1984,"""IL"""
1985,"""IL"""
1986,"""IL"""
1987,"""IL"""
1988,"""IL"""
1989,"""IL"""
1990,"""IL"""
1991,"""IL"""
1992,"""IL"""
1993,"""IL"""
1994,"""IL"""
1995,"""IL"""
1996,"""IL"""
1997,"""IL"""
1998,"""IL"""
1999,"""IL"""
2000,"""IL"""
2001,"""IL"""
2002,"""IL"""
2003,"""IL"""
2004,"""IL"""
2005,"""IL"""
2006,"""IL"""
2007,"""IL"""
2008,"""IL"""
2009,"""IL"""
2010,"""IL"""
2011,"""IL"""
2012,"""IL"""
2013,"""IL"""
2014,"""IL"""
2015,"""IL"""
2016,"""IL"""
2017,"""IL"""
2018,"""IL"""
2019,"""IL"""
2020,"""IL"""
2021,"""IL"""
2022,"""IL"""
2023,"""IL"""
2024,"""IL"""
2025,"""IL"""
2026,"""IL"""
2027,"""IL"""
2028,"""KS"""
2029,"""KS"""
2030,"""KS"""
2031,"""KS"""
2032,"""KS"""
2033,"""KS"""
2034,"""KS"""
2035,"""KS"""
2036,"""KS"""
2037,"""KS"""
2038,"""KS"""
2039,"""KS"""
2040,"""KS"""
2041,"""KS"""
2042,"""KS"""
2043,"""KS"""
2044,"""KS"""
2045,"""KS"""
2046,"""KS"""
2047,"""KS"""
2048,"""KS"""
2049,"""KS"""
2050,"""KS"""
2051,"""KS"""
2052,"""KS"""
2053,"""KS"""
2054,"""KS"""
2055,"""KS"""
2056,"""KS"""
2057,"""KS"""
2058,"""KS"""
2059,"""KS"""
2060,"""KS"""
2061,"""KS"""
2062,"""KS"""
2063,"""KS"""
2064,"""KS"""
2065,"""KS"""
2066,"""KS"""
2067,"""KS"""
2068,"""KS"""
2069,"""KS"""
2070,"""KS"""
2071,"""KS"""
2072,"""KS"""
2073,"""KS"""
2074,"""KS"""
2075,"""KS"""
2076,"""KS"""
2077,"""KS"""
2078,"""KS"""
2079,"""KS"""
2080,"""KS"""
2081,"""KS"""
2082,"""KS"""
2083,"""KS"""
2084,"""KS"""
2085,"""KS"""
2086,"""KS"""
2087,"""KS"""
2088,"""KS"""
2089,"""KS"""
2090,"""KS"""
2091,"""KS"""
2092,"""KS"""
2093,"""KS"""
2094,"""KS"""
2095,"""KS"""
2096,"""KS"""
2097,"""KS"""
2098,"""KS"""
2099,"""KS"""
2100,"""KS"""
2101,"""KS"""
2102,"""KS"""
2103,"""KS"""
2104,"""KS"""
2105,"""KS"""
2106,"""KS"""
2107,"""KS"""
2108,"""KS"""
2109,"""KS"""
2110,"""KS"""
2111,"""KS"""
2112,"""KS"""
2113,"""KS"""
2114,"""KS"""
2115,"""KS"""
2116,"""KS"""
2117,"""KS"""
2118,"""KS"""
2119,"""KS"""
2120,"""KS"""
2121,"""KS"""
2122,"""KS"""
2123,"""KS"""
2124,"""KS"""
2125,"""KS"""
2126,"""KS"""
2127,"""KS"""
2128,"""KS"""
2129,"""KS"""
2130,"""KS"""
2131,"""KS"""
2132,"""KS"""
2133,"""KS"""
2134,"""KS"""
2135,"""KS"""
2136,"""KS"""
2137,"""KS"""
2138,"""KS"""
2139,"""KS"""
2140,"""KS"""
2141,"""KS"""
2142,"""KS"""
2143,"""KS"""
2144,"""KS"""
2145,"""KS"""
2146,"""KS"""
2147,"""KS"""
2148,"""KS"""
2149,"""KS"""
2150,"""KS"""
2151,"""KS"""
2152,"""KS"""
2153,"""KS"""
2154,"""KS"""
2155,"""KS"""
2156,"""KS"""
2157,"""KS"""
2158,"""KS"""
2159,"""KS"""
2160,"""KS"""
2161,"""KS"""
2162,"""KS"""
2163,"""KS"""
2164,"""KS"""
2165,"""KS"""
2166,"""KS"""
2167,"""KS"""
2168,"""KS"""
2169,"""KS"""
2170,"""KS"""
2171,"""KS"""
2172,"""KS"""
2173,"""KS"""
2174,"""KS"""
2175,"""KS"""
2176,"""KS"""
2177,"""KS"""
2178,"""KS"""
2179,"""KS"""
2180,"""KS"""
2181,"""KS"""
2182,"""KS"""
2183,"""KS"""
2184,"""KS"""
2185,"""KS"""
2186,"""KS"""
2187,"""KS"""
2188,"""KS"""
2189,"""KS"""
2190,"""KS"""
2191,"""KS"""
2192,"""KS"""
2193,"""KS"""
2194,"""KS"""
2195,"""KS"""
2196,"""KS"""
2197,"""KS"""
2198,"""KS"""
2199,"""KS"""
2200,"""KS"""
2201,"""KS"""
2202,"""KS"""
2203,"""KS"""
2204,"""KS"""
2205,"""KS"""
2206,"""KS"""
2207,"""KS"""
2208,"""KS"""
2209,"""KS"""
2210,"""KS"""
2211,"""KS"""
2212,"""KS"""
2213,"""KS"""
2214,"""KS"""
2215,"""KS"""
2216,"""KS"""
2217,"""KS"""
2218,"""KS"""
2219,"""KS"""
2220,"""KS"""
2221,"""KS"""
2222,"""KS"""
2223,"""KS"""
2224,"""KS"""
2225,"""KS"""
2226,"""KS"""
2227,"""KS"""
2228,"""KS"""
2229,"""KS"""
2230,"""KS"""
2231,"""KS"""
2232,"""KS"""
2233,"""KS"""
2234,"""KS"""
2235,"""KS"""
2236,"""KS"""
2237,"""KS"""
2238,"""KS"""
2239,"""KS"""
2240,"""KS"""
2241,"""KS"""
2242,"""KS"""
2243,"""KS"""
2244,"""KS"""
2245,"""KS"""
2246,"""KS"""
2247,"""KS"""
2248,"""KS"""
2249,"""KS"""
2250,"""KS"""
2251,"""KS"""
2252,"""KS"""
2253,"""KS"""
2254,"""KS"""
2255,"""KS"""
2256,"""KS"""
2257,"""KS"""
2258,"""KS"""
2259,"""KS"""
2260,"""KS"""
2261,"""KS"""
2262,"""KS"""
2263,"""KS"""
2264,"""KS"""
2265,"""KS"""
2266,"""KS"""
2267,"""KS"""
2268,"""KS"""
2269,"""KS"""
2270,"""KS"""
2271,"""KS"""
2272,"""KS"""
2273,"""KS"""
2274,"""KS"""
2275,"""KS"""
2276,"""KS"""
2277,"""KS"""
2278,"""KS"""
2279,"""KS"""
2280,"""KS"""
2281,"""KS"""
2282,"""KS"""
2283,"""KS"""
2284,"""KS"""
2285,"""KS"""
2286,"""KS"""
2287,"""KS"""
2288,"""KS"""
2289,"""KS"""
2290,"""KS"""
2291,"""KS"""
2292,"""KS"""
2293,"""KS"""
2294,"""KS"""
2295,"""KS"""
2296,"""KS"""
2297,"""KS"""
2298,"""KS"""
2299,"""KS"""
2300,"""KS"""
2301,"""KS"""
2302,"""KS"""
2303,"""KS"""
2304,"""KS"""
2305,"""KS"""
2306,"""KS"""
2307,"""KS"""
2308,"""KS"""
2309,"""KS"""
2310,"""KS"""
2311,"""KS"""
2312,"""KS"""
2313,"""KS"""
2314,"""KS"""
2315,"""KS"""
2316,"""KS"""
2317,"""KS"""
2318,"""KS"""
2319,"""KS"""
2320,"""KS"""
2321,"""KS"""
2322,"""KS"""
2323,"""KS"""
2324,"""KS"""
2325,"""KS"""
2326,"""KS"""
2327,"""KS"""
2328,"""KS"""
2329,"""KS"""
2330,"""KS"""
2331,"""KS"""
2332,"""KS"""
2333,"""KS"""
2334,"""KS"""
2335,"""KS"""
2336,"""KS"""
2337,"""KS"""
2338,"""KS"""
2339,"""KS"""
2340,"""KS"""
2341,"""KS"""
2342,"""KS"""
2343,"""KS"""
2344,"""KS"""
2345,"""KS"""
2346,"""KS"""
2347,"""KS"""
2348,"""KS"""
2349,"""KS"""
2350,"""KS"""
2351,"""KS"""
2352,"""KS"""
2353,"""KS"""
2354,"""KS"""
2355,"""KS"""
2356,"""KS"""
2357,"""KS"""
2358,"""KS"""
2359,"""KS"""
2360,"""KS"""
2361,"""KS"""
2362,"""KS"""
2363,"""KS"""
2364,"""KS"""
2365,"""KS"""
2366,"""KS"""
2367,"""KS"""
2368,"""KS"""
2369,"""KS"""
2370,"""KS"""
2371,"""KS"""
2372,"""KS"""
2373,"""KS"""
2374,"""KS"""
2375,"""KS"""
2376,"""KS"""
2377,"""KS"""
2378,"""KS"""
2379,"""KS"""
2380,"""KS"""
2381,"""KS"""
2382,"""KS"""
2383,"""KS"""
2384,"""KS"""
2385,"""KS"""
2386,"""KS"""
2387,"""KS"""
2388,"""KS"""
2389,"""KS"""
2390,"""KS"""
2391,"""KS"""
2392,"""KS"""
2393,"""KS"""
2394,"""KS"""
2395,"""KS"""
2396,"""KS"""
2397,"""KS"""
2398,"""KS"""
2399,"""KS"""
2400,"""KS"""
2401,"""KS"""
2402,"""KS"""
2403,"""KS"""
2404,"""KS"""
2405,"""KS"""
2406,"""KS"""
2407,"""KS"""
2408,"""KS"""
2409,"""KS"""
2410,"""KS"""
2411,"""KS"""
2412,"""KS"""
2413,"""KS"""
2414,"""KS"""
2415,"""KS"""
2416,"""KS"""
2417,"""KS"""
2418,"""KS"""
2419,"""KS"""
2420,"""KS"""
2421,"""KS"""
2422,"""KS"""
2423,"""KS"""
2424,"""KS"""
2425,"""KS"""
2426,"""KS"""
2427,"""KS"""
2428,"""KS"""
2429,"""KS"""
2430,"""KS"""
2431,"""KS"""
2432,"""KS"""
2433,"""KS"""
2434,"""KS"""
2435,"""KS"""
2436,"""KS"""
2437,"""KS"""
2438,"""KS"""
2439,"""KS"""
2440,"""KS"""
2441,"""KS"""
2442,"""KS"""
2443,"""KS"""
2444,"""KS"""
2445,"""KS"""
2446,"""KS"""
2447,"""KS"""
2448,"""KS"""
2449,"""KS"""
2450,"""KS"""
2451,"""KS"""
2452,"""KS"""
2453,"""KS"""
2454,"""KS"""
2455,"""KS"""
2456,"""KS"""
2457,"""KS"""
2458,"""KS"""
2459,"""KS"""
2460,"""KS"""
2461,"""KS"""
2462,"""KS"""
2463,"""KS"""
2464,"""KS"""
2465,"""KS"""
2466,"""KS"""
2467,"""KS"""
2468,"""KS"""
2469,"""KS"""
2470,"""KS"""
2471,"""KS"""
2472,"""KS"""
2473,"""KS"""
2474,"""KS"""
2475,"""KS"""
2476,"""KS"""
2477,"""KS"""
2478,"""KS"""
2479,"""KS"""
2480,"""KS"""
2481,"""KS"""
2482,"""KS"""
2483,"""KS"""
2484,"""KS"""
2485,"""KS"""
2486,"""KS"""
2487,"""KS"""
2488,"""KS"""
2489,"""KS"""
2490,"""KS"""
2491,"""KS"""
2492,"""KS"""
2493,"""KS"""
2494,"""KS"""
2495,"""KS"""
2496,"""KS"""
2497,"""KS"""
2498,"""KS"""
2499,"""KS"""
2500,"""KS"""
2501,"""KS"""
2502,"""KS"""
2503,"""KS"""
2504,"""KS"""
2505,"""KS"""
2506,"""KS"""
2507,"""KS"""
2508,"""KS"""
2509,"""KS"""
2510,"""KS"""
2511,"""KS"""
2512,"""KS"""
2513,"""KS"""
2514,"""KS"""
2515,"""KS"""
2516,"""KS"""
2517,"""KS"""
2518,"""KS"""
2519,"""KS"""
2520,"""KS"""
2521,"""KS"""
2522,"""KS"""
2523,"""KS"""
2524,"""KS"""
2525,"""KS"""
2526,"""KS"""
2527,"""KS"""
2528,"""KS"""
2529,"""KS"""
2530,"""KS"""
2531,"""KS"""
2532,"""KS"""
2533,"""KS"""
2534,"""KS"""
2535,"""KS"""
2536,"""KS"""
2537,"""KS"""
2538,"""KS"""
2539,"""KS"""
2540,"""KS"""
2541,"""KS"""
2542,"""KS"""
2543,"""KS"""
2544,"""KS"""
2545,"""KS"""
2546,"""KS"""
2547,"""KS"""
2548,"""KS"""
2549,"""KS"""
2550,"""KS"""
2551,"""KS"""
2552,"""KS"""
2553,"""KS"""
2554,"""KS"""
2555,"""KS"""
2556,"""KS"""
2557,"""KS"""
2558,"""KS"""
2559,"""KS"""
2560,"""KS"""
2561,"""KS"""
2562,"""KS"""
2563,"""KS"""
2564,"""KS"""
2565,"""KS"""
2566,"""KS"""
2567,"""KS"""
2568,"""KS"""
2569,"""KS"""
2570,"""KS"""
2571,"""KS"""
2572,"""KS"""
2573,"""KS"""
2574,"""KS"""
2575,"""KS"""
2576,"""KS"""
2577,"""KS"""
2578,"""KS"""
2579,"""KS"""
2580,"""KS"""
2581,"""KS"""
2582,"""KS"""
2583,"""KS"""
2584,"""KS"""
2585,"""KS"""
2586,"""KS"""
2587,"""KS"""
2588,"""KS"""
2589,"""KS"""
2590,"""KS"""
2591,"""KS"""
2592,"""KS"""
2593,"""KS"""
2594,"""KS"""
2595,"""KS"""
2596,"""KS"""
2597,"""KS"""
2598,"""KS"""
2599,"""KS"""
2600,"""KS"""
2601,"""KS"""
2602,"""KS"""
2603,"""KS"""
2604,"""KS"""
2605,"""KS"""
2606,"""KS"""
2607,"""KS"""
2608,"""KS"""
2609,"""KS"""
2610,"""KS"""
2611,"""KS"""
2612,"""KS"""
2613,"""KS"""
2614,"""KS"""
2615,"""KS"""
2616,"""KS"""
2617,"""KS"""
2618,"""KS"""
2619,"""KS"""
2620,"""KS"""
2621,"""KS"""
2622,"""KS"""
2623,"""KS"""
2624,"""KS"""
2625,"""KS"""
2626,"""KS"""
2627,"""KS"""
2628,"""KS"""
2629,"""KS"""
2630,"""KS"""
2631,"""KS"""
2632,"""KS"""
2633,"""KS"""
2634,"""KS"""
2635,"""KS"""
2636,"""KS"""
2637,"""KS"""
2638,"""KS"""
2639,"""KS"""
2640,"""KS"""
2641,"""KS"""
2642,"""KS"""
2643,"""KS"""
2644,"""KS"""
2645,"""KS"""
2646,"""KS"""
2647,"""KS"""
2648,"""KS"""
2649,"""KS"""
2650,"""KS"""
2651,"""KS"""
2652,"""KS"""
2653,"""KS"""
2654,"""KS"""
2655,"""KS"""
2656,"""KS"""
2657,"""KS"""
2658,"""KS"""
2659,"""KS"""
2660,"""KS"""
2661,"""KS"""
2662,"""KS"""
2663,"""KS"""
2664,"""KS"""
2665,"""KS"""
2666,"""KS"""
2667,"""KS"""
2668,"""KS"""
2669,"""KS"""
2670,"""KS"""
2671,"""KS"""
2672,"""KS"""
2673,"""KS"""
2674,"""KS"""
2675,"""KS"""
2676,"""KS"""
2677,"""KS"""
2678,"""KS"""
2679,"""KS"""
2680,"""KS"""
2681,"""KS"""
2682,"""KS"""
2683,"""KS"""
2684,"""KS"""
2685,"""KS"""
2686,"""KS"""
2687,"""KS"""
2688,"""KS"""
2689,"""KS"""
2690,"""KS"""
2691,"""KS"""
2692,"""KS"""
2693,"""KS"""
2694,"""KS"""
2695,"""KS"""
2696,"""KS"""
2697,"""KS"""
2698,"""KS"""
2699,"""KS"""
2700,"""KS"""
2701,"""KS"""
2702,"""KS"""
2703,"""KS"""
2704,"""KS"""
2705,"""KS"""
2706,"""KS"""
2707,"""KS"""
2708,"""KS"""
2709,"""KS"""
2710,"""KS"""
2711,"""KS"""
2712,"""KS"""
2713,"""KS"""
2714,"""KS"""
2715,"""KS"""
2716,"""KS"""
2717,"""KS"""
2718,"""KS"""
2719,"""KS"""
2720,"""KS"""
2721,"""KS"""
2722,"""KS"""
2723,"""KS"""
2724,"""KS"""
2725,"""KS"""
2726,"""KS"""
2727,"""KS"""
2728,"""KS"""
2729,"""KS"""
2730,"""KS"""
2731,"""KS"""
2732,"""KS"""
2733,"""KS"""
2734,"""KS"""
2735,"""KS"""
2736,"""KS"""
2737,"""KS"""
2738,"""KS"""
2739,"""KS"""
2740,"""KS"""
2741,"""KS"""
2742,"""KS"""
2743,"""KS"""
2744,"""KS"""
2745,"""KS"""
2746,"""KS"""
2747,"""KS"""
2748,"""KS"""
2749,"""KS"""
2750,"""KS"""
2751,"""KS"""
2752,"""KS"""
2753,"""KS"""
2754,"""KS"""
2755,"""KS"""
2756,"""KS"""
2757,"""KS"""
2758,"""KS"""
2759,"""KS"""
2760,"""KS"""
2761,"""KS"""
2762,"""KS"""
2763,"""KS"""
2764,"""KS"""
2765,"""KS"""
2766,"""KS"""
2767,"""KS"""
2768,"""KS"""
2769,"""KS"""
2770,"""KS"""
2771,"""KS"""
2772,"""KS"""
2773,"""KS"""
2774,"""KS"""
2775,"""KS"""
2776,"""KS"""
2777,"""KS"""
2778,"""KS"""
2779,"""KS"""
2780,"""KS"""
2781,"""KS"""
2782,"""KS"""
2783,"""KS"""
2784,"""KS"""
2785,"""KS"""
2786,"""KS"""
2787,"""KS"""
2788,"""KS"""
2789,"""KS"""
2790,"""KS"""
2791,"""KS"""
2792,"""KS"""
2793,"""KS"""
2794,"""KS"""
2795,"""KS"""
2796,"""KS"""
2797,"""KS"""
2798,"""KS"""
2799,"""KS"""
2800,"""KS"""
2801,"""KS"""
2802,"""KS"""
2803,"""KS"""
2804,"""KS"""
2805,"""KS"""
2806,"""KS"""
2807,"""KS"""
2808,"""KS"""
2809,"""KS"""
2810,"""KS"""
2811,"""KS"""
2812,"""KS"""
2813,"""KS"""
2814,"""KS"""
2815,"""KS"""
2816,"""KS"""
2817,"""KS"""
2818,"""KS"""
2819,"""KS"""
2820,"""KS"""
2821,"""KS"""
2822,"""KS"""
2823,"""KS"""
2824,"""KS"""
2825,"""KS"""
2826,"""KS"""
2827,"""KS"""
2828,"""KS"""
2829,"""KS"""
2830,"""KS"""
2831,"""KS"""
2832,"""KS"""
2833,"""KS"""
2834,"""KS"""
2835,"""KS"""
2836,"""KS"""
2837,"""KS"""
2838,"""KS"""
2839,"""KS"""
2840,"""KS"""
2841,"""KS"""
2842,"""KS"""
2843,"""KS"""
2844,"""KS"""
2845,"""KS"""
2846,"""KS"""
2847,"""KS"""
2848,"""KS"""
2849,"""KS"""
2850,"""KS"""
2851,"""KS"""
2852,"""KS"""
2853,"""KS"""
2854,"""KS"""
2855,"""KS"""
2856,"""KS"""
2857,"""KS"""
2858,"""KS"""
2859,"""KS"""
2860,"""KS"""
2861,"""KS"""
2862,"""KS"""
2863,"""KS"""
2864,"""KS"""
2865,"""KS"""
2866,"""KS"""
2867,"""KS"""
2868,"""KS"""
2869,"""KS"""
2870,"""KS"""
2871,"""KS"""
2872,"""KS"""
2873,"""KS"""
2874,"""KS"""
2875,"""KS"""
2876,"""KS"""
2877,"""KS"""
2878,"""KS"""
2879,"""KS"""
2880,"""KS"""
2881,"""KS"""
2882,"""KS"""
2883,"""KS"""
2884,"""KS"""
2885,"""KS"""
2886,"""KS"""
2887,"""KS"""
2888,"""KS"""
2889,"""KS"""
2890,"""KS"""
2891,"""KS"""
2892,"""KS"""
2893,"""KS"""
2894,"""KS"""
2895,"""KS"""
2896,"""KS"""
